State,Year,Season,Crop,Area,Production,Rainfall
Odisha,2000,Kharif     ,Maize,159,138.5,1097.2
Odisha,2000,Kharif     ,Mesta,1320,7850,1097.2
Odisha,2000,Kharif     ,Moong(Green Gram),1669,214.9,1097.2
Odisha,2000,Kharif     ,Ragi,67,20.7,1097.2
Odisha,2000,Kharif     ,Sesamum,1634,143.1,1097.2
Odisha,2000,Kharif     ,Small millets,270,140,1097.2
Odisha,2000,Kharif     ,Urad,2776,422.9,1097.2
Odisha,2000,Rabi       ,Castor seed,450,350,1097.2
Odisha,2000,Rabi       ,Gram,190,80,1097.2
Odisha,2000,Rabi       ,Other  Rabi pulses,30,16,1097.2
Odisha,2000,Rabi       ,Rapeseed &Mustard,52,2.1,1097.2
Odisha,2000,Rabi       ,Safflower,30,20,1097.2
Odisha,2000,Rabi       ,Sunflower,190,170,1097.2
Odisha,2000,Rabi       ,Wheat,24,23.8,1097.2
Odisha,2000,Summer     ,Rice,1010,1700,1097.2
Odisha,2000,Whole Year ,Coriander,500,250,1097.2
Odisha,2000,Whole Year ,Dry chillies,3300,2800,1097.2
Odisha,2000,Whole Year ,Garlic,700,2210,1097.2
Odisha,2000,Whole Year ,Onion,1580,13430,1097.2
Odisha,2000,Whole Year ,Potato,301,3270.4,1097.2
Odisha,2000,Whole Year ,Sannhamp,70,370,1097.2
Odisha,2000,Whole Year ,Sugarcane,554,29170.9,1097.2
Odisha,2000,Whole Year ,Sweet potato,810,6610,1097.2
Odisha,2000,Whole Year ,Turmeric,350,820,1097.2
Odisha,2000,Winter     ,Rice,108250,65440,1097.2
Odisha,2001,Kharif     ,Dry ginger,270,490,1672.5
Odisha,2001,Kharif     ,Groundnut,5125,4988,1672.5
Odisha,2001,Kharif     ,Horse-gram,1975,630,1672.5
Odisha,2001,Kharif     ,Maize,76,37.5,1672.5
Odisha,2001,Kharif     ,Moong(Green Gram),2224,497.7,1672.5
Odisha,2001,Kharif     ,Ragi,25,11.4,1672.5
Odisha,2001,Kharif     ,Rice,125000,234000,1672.5
Odisha,2001,Kharif     ,Sesamum,1459,244.8,1672.5
Odisha,2001,Kharif     ,Urad,6898,2139.3,1672.5
Odisha,2001,Rabi       ,Rapeseed &Mustard,177,20.2,1672.5
Odisha,2001,Rabi       ,Wheat,38,50.8,1672.5
Odisha,2001,Whole Year ,Coriander,510,240,1672.5
Odisha,2001,Whole Year ,Dry chillies,3420,2910,1672.5
Odisha,2001,Whole Year ,Garlic,680,2140,1672.5
Odisha,2001,Whole Year ,Onion,870,6610,1672.5
Odisha,2001,Whole Year ,Potato,360,4160.9,1672.5
Odisha,2001,Whole Year ,Sugarcane,402,25323.6,1672.5
Odisha,2001,Whole Year ,Sweet potato,850,7070,1672.5
Odisha,2001,Whole Year ,Turmeric,420,980,1672.5
Odisha,2002,Kharif     ,Arhar/Tur,4220,3070,1102.8
Odisha,2002,Kharif     ,Castor seed,350,160,1102.8
Odisha,2002,Kharif     ,Dry ginger,270,490,1102.8
Odisha,2002,Kharif     ,Groundnut,5523,4209.3,1102.8
Odisha,2002,Kharif     ,Horse-gram,1643,351.6,1102.8
Odisha,2002,Kharif     ,Maize,60,35.1,1102.8
Odisha,2002,Kharif     ,Moong(Green Gram),763,151.9,1102.8
Odisha,2002,Kharif     ,Ragi,6,2.5,1102.8
Odisha,2002,Kharif     ,Rice,115000,56000,1102.8
Odisha,2002,Kharif     ,Sesamum,1430,149.5,1102.8
Odisha,2002,Kharif     ,Small millets,230,120,1102.8
Odisha,2002,Kharif     ,Urad,4510,1122.2,1102.8
Odisha,2002,Rabi       ,Castor seed,590,310,1102.8
Odisha,2002,Rabi       ,Gram,280,100,1102.8
Odisha,2002,Rabi       ,Other  Rabi pulses,440,210,1102.8
Odisha,2002,Rabi       ,Rapeseed &Mustard,44,5.4,1102.8
Odisha,2002,Rabi       ,Sunflower,100,60,1102.8
Odisha,2002,Rabi       ,Wheat,9,10.3,1102.8
Odisha,2002,Whole Year ,Coriander,650,310,1102.8
Odisha,2002,Whole Year ,Dry chillies,2500,2130,1102.8
Odisha,2002,Whole Year ,Garlic,550,1730,1102.8
Odisha,2002,Whole Year ,Onion,770,5840,1102.8
Odisha,2002,Whole Year ,Potato,235,2491.5,1102.8
Odisha,2002,Whole Year ,Sugarcane,427,25145.2,1102.8
Odisha,2002,Whole Year ,Sweet potato,3490,28990,1102.8
Odisha,2002,Whole Year ,Turmeric,420,980,1102.8
Odisha,2003,Kharif     ,Arhar/Tur,4620,3370,1648.2
Odisha,2003,Kharif     ,Castor seed,380,170,1648.2
Odisha,2003,Kharif     ,Dry ginger,280,500,1648.2
Odisha,2003,Kharif     ,Groundnut,5832,6817.9,1648.2
Odisha,2003,Kharif     ,Horse-gram,1122,410.7,1648.2
Odisha,2003,Kharif     ,Maize,167,122.4,1648.2
Odisha,2003,Kharif     ,Moong(Green Gram),2278,620.2,1648.2
Odisha,2003,Kharif     ,Ragi,26,13.5,1648.2
Odisha,2003,Kharif     ,Rice,117000,215000,1648.2
Odisha,2003,Kharif     ,Sesamum,802,160.5,1648.2
Odisha,2003,Kharif     ,Small millets,230,120,1648.2
Odisha,2003,Kharif     ,Sunflower,150,70,1648.2
Odisha,2003,Kharif     ,Urad,6259,2201.3,1648.2
Odisha,2003,Rabi       ,Castor seed,760,410,1648.2
Odisha,2003,Rabi       ,Gram,420,160,1648.2
Odisha,2003,Rabi       ,Other  Rabi pulses,600,280,1648.2
Odisha,2003,Rabi       ,Rapeseed &Mustard,284,52.3,1648.2
Odisha,2003,Rabi       ,Sunflower,130,80,1648.2
Odisha,2003,Rabi       ,Wheat,27,43.4,1648.2
Odisha,2003,Whole Year ,Coriander,540,260,1648.2
Odisha,2003,Whole Year ,Dry chillies,2550,2170,1648.2
Odisha,2003,Whole Year ,Garlic,550,1720,1648.2
Odisha,2003,Whole Year ,Onion,740,5620,1648.2
Odisha,2003,Whole Year ,Potato,310,3791.3,1648.2
Odisha,2003,Whole Year ,Sugarcane,409,25959.2,1648.2
Odisha,2003,Whole Year ,Sweet potato,3250,27450,1648.2
Odisha,2003,Whole Year ,Turmeric,380,890,1648.2
Odisha,2004,Autumn     ,Groundnut,1662,997.2,1290.4
Odisha,2004,Autumn     ,Maize,139,105.8,1290.4
Odisha,2004,Autumn     ,Moong(Green Gram),87,11.4,1290.4
Odisha,2004,Autumn     ,Ragi,13,5.2,1290.4
Odisha,2004,Autumn     ,Rice,16000,10000,1290.4
Odisha,2004,Autumn     ,Sesamum,50,5.7,1290.4
Odisha,2004,Autumn     ,Urad,55,8.8,1290.4
Odisha,2004,Kharif     ,Castor seed,380,190,1290.4
Odisha,2004,Kharif     ,Dry ginger,295,531,1290.4
Odisha,2004,Kharif     ,Small millets,250,127,1290.4
Odisha,2004,Rabi       ,Castor seed,526,250,1290.4
Odisha,2004,Rabi       ,Gram,338,135,1290.4
Odisha,2004,Rabi       ,Other  Rabi pulses,540,248,1290.4
Odisha,2004,Rabi       ,Safflower,2,1,1290.4
Odisha,2004,Rabi       ,Sunflower,129,79,1290.4
Odisha,2004,Summer     ,Groundnut,4776,6323.4,1290.4
Odisha,2004,Summer     ,Maize,5,9.8,1290.4
Odisha,2004,Summer     ,Moong(Green Gram),1186,373.6,1290.4
Odisha,2004,Summer     ,Rice,2000,3000,1290.4
Odisha,2004,Summer     ,Sesamum,57,17.4,1290.4
Odisha,2004,Summer     ,Wheat,18,28.9,1290.4
Odisha,2004,Whole Year ,Coriander,708,340,1290.4
Odisha,2004,Whole Year ,Dry chillies,3792,3220,1290.4
Odisha,2004,Whole Year ,Garlic,710,2227,1290.4
Odisha,2004,Whole Year ,Onion,1063,8069,1290.4
Odisha,2004,Whole Year ,Sweet potato,3298,27809,1290.4
Odisha,2004,Whole Year ,Turmeric,407,950,1290.4
Odisha,2004,Winter     ,Groundnut,413,818.2,1290.4
Odisha,2004,Winter     ,Horse-gram,1200,321.6,1290.4
Odisha,2004,Winter     ,Maize,10,19.3,1290.4
Odisha,2004,Winter     ,Moong(Green Gram),403,100.3,1290.4
Odisha,2004,Winter     ,Potato,338,3741.7,1290.4
Odisha,2004,Winter     ,Rapeseed &Mustard,82,11.4,1290.4
Odisha,2004,Winter     ,Rice,105000,155000,1290.4
Odisha,2004,Winter     ,Sesamum,1127,209.6,1290.4
Odisha,2004,Winter     ,Sugarcane,656,37965.3,1290.4
Odisha,2004,Winter     ,Urad,6046,1608.2,1290.4
Odisha,2005,Autumn     ,Groundnut,1507,1045.9,1503.4
Odisha,2005,Autumn     ,Maize,163,134.4,1503.4
Odisha,2005,Autumn     ,Moong(Green Gram),277,23,1503.4
Odisha,2005,Autumn     ,Ragi,5,1.8,1503.4
Odisha,2005,Autumn     ,Rice,15000,15000,1503.4
Odisha,2005,Autumn     ,Sesamum,15,3.4,1503.4
Odisha,2005,Autumn     ,Urad,118,34.5,1503.4
Odisha,2005,Summer     ,Groundnut,4285,6744.6,1503.4
Odisha,2005,Summer     ,Maize,15,25.1,1503.4
Odisha,2005,Summer     ,Moong(Green Gram),1829,656.6,1503.4
Odisha,2005,Summer     ,Rice,3000,7000,1503.4
Odisha,2005,Summer     ,Sesamum,50,18.1,1503.4
Odisha,2005,Summer     ,Urad,2,0.2,1503.4
Odisha,2005,Summer     ,Wheat,20,24.2,1503.4
Odisha,2005,Winter     ,Groundnut,126,136.8,1503.4
Odisha,2005,Winter     ,Horse-gram,1516,482.1,1503.4
Odisha,2005,Winter     ,Moong(Green Gram),1118,296.3,1503.4
Odisha,2005,Winter     ,Potato,280,3039.1,1503.4
Odisha,2005,Winter     ,Rapeseed &Mustard,247,32.9,1503.4
Odisha,2005,Winter     ,Rice,104000,205000,1503.4
Odisha,2005,Winter     ,Sesamum,1294,295,1503.4
Odisha,2005,Winter     ,Sugarcane,787,46039.5,1503.4
Odisha,2005,Winter     ,Urad,5948,1629.8,1503.4
Odisha,2006,Autumn     ,Groundnut,1154,834.3,1716.9
Odisha,2006,Autumn     ,Maize,115,87.8,1716.9
Odisha,2006,Autumn     ,Moong(Green Gram),169,23.8,1716.9
Odisha,2006,Autumn     ,Ragi,6,2.9,1716.9
Odisha,2006,Autumn     ,Rice,12000,12000,1716.9
Odisha,2006,Autumn     ,Sesamum,17,4.8,1716.9
Odisha,2006,Autumn     ,Urad,76,15.8,1716.9
Odisha,2006,Summer     ,Groundnut,1556,2043,1716.9
Odisha,2006,Summer     ,Maize,4,7.7,1716.9
Odisha,2006,Summer     ,Moong(Green Gram),878,236.2,1716.9
Odisha,2006,Summer     ,Rice,2000,3000,1716.9
Odisha,2006,Summer     ,Sesamum,93,23.7,1716.9
Odisha,2006,Summer     ,Wheat,25,38.2,1716.9
Odisha,2006,Winter     ,Groundnut,1192,1860.7,1716.9
Odisha,2006,Winter     ,Horse-gram,1006,298.8,1716.9
Odisha,2006,Winter     ,Maize,1,1.9,1716.9
Odisha,2006,Winter     ,Moong(Green Gram),457,100.5,1716.9
Odisha,2006,Winter     ,Potato,307,3202,1716.9
Odisha,2006,Winter     ,Rapeseed &Mustard,88,11.1,1716.9
Odisha,2006,Winter     ,Rice,100000,147000,1716.9
Odisha,2006,Winter     ,Sesamum,911,164,1716.9
Odisha,2006,Winter     ,Sugarcane,1220,75231.3,1716.9
Odisha,2006,Winter     ,Urad,3726,1080.5,1716.9
Odisha,2007,Autumn     ,Groundnut,1197,808,1633.8
Odisha,2007,Autumn     ,Maize,99,86.8,1633.8
Odisha,2007,Autumn     ,Moong(Green Gram),141,13.3,1633.8
Odisha,2007,Autumn     ,Ragi,13,8.5,1633.8
Odisha,2007,Autumn     ,Rice,14000,14000,1633.8
Odisha,2007,Autumn     ,Sesamum,2,0.4,1633.8
Odisha,2007,Autumn     ,Urad,66,14.8,1633.8
Odisha,2007,Summer     ,Groundnut,4409,6441.5,1633.8
Odisha,2007,Summer     ,Maize,6,9.4,1633.8
Odisha,2007,Summer     ,Moong(Green Gram),2138,801.8,1633.8
Odisha,2007,Summer     ,Rice,2000,5000,1633.8
Odisha,2007,Summer     ,Sesamum,166,43,1633.8
Odisha,2007,Summer     ,Urad,22,6.8,1633.8
Odisha,2007,Summer     ,Wheat,6,7.9,1633.8
Odisha,2007,Winter     ,Groundnut,19,26.2,1633.8
Odisha,2007,Winter     ,Horse-gram,2067,661.4,1633.8
Odisha,2007,Winter     ,Maize,1,1.2,1633.8
Odisha,2007,Winter     ,Moong(Green Gram),728,194.4,1633.8
Odisha,2007,Winter     ,Potato,421,5326.9,1633.8
Odisha,2007,Winter     ,Rapeseed &Mustard,119,14.9,1633.8
Odisha,2007,Winter     ,Rice,101000,202000,1633.8
Odisha,2007,Winter     ,Sesamum,941,146.8,1633.8
Odisha,2007,Winter     ,Sugarcane,779,50809.5,1633.8
Odisha,2007,Winter     ,Urad,7272,2428.8,1633.8
Odisha,2008,Autumn     ,Groundnut,1250,943.8,1538.9
Odisha,2008,Autumn     ,Maize,56,56.4,1538.9
Odisha,2008,Autumn     ,Moong(Green Gram),144,20,1538.9
Odisha,2008,Autumn     ,Ragi,21,10.6,1538.9
Odisha,2008,Autumn     ,Rice,9000,10000,1538.9
Odisha,2008,Autumn     ,Sesamum,3,0.7,1538.9
Odisha,2008,Autumn     ,Urad,50,15.8,1538.9
Odisha,2008,Summer     ,Groundnut,3191,4317.4,1538.9
Odisha,2008,Summer     ,Horse-gram,1,0.2,1538.9
Odisha,2008,Summer     ,Maize,7,9.1,1538.9
Odisha,2008,Summer     ,Moong(Green Gram),1001,367.4,1538.9
Odisha,2008,Summer     ,Rice,2000,4000,1538.9
Odisha,2008,Summer     ,Sesamum,17,5.5,1538.9
Odisha,2008,Summer     ,Urad,4,1.4,1538.9
Odisha,2008,Summer     ,Wheat,28,37.3,1538.9
Odisha,2008,Winter     ,Groundnut,1,1.1,1538.9
Odisha,2008,Winter     ,Horse-gram,1049,375.5,1538.9
Odisha,2008,Winter     ,Maize,9,12.6,1538.9
Odisha,2008,Winter     ,Moong(Green Gram),490,149.5,1538.9
